,user_id,business_id,text,date,compliment_count
82008,QbRTg1tRZaCwExRwePcYmA,cKbPGglAjIGG6MeVy7n8XQ,Yahoo! Best pizza in the S.hills area!!,2013-05-11 20:57:30,0
82012,YiXailh8uTltbOwktRK33Q,aVBFKYoF0AHuusNssaQpJA,Ian's is amazing. Every time I come to Madison i'm all about the Mac n cheese pizza. And the staff are awesome.,2012-06-19 02:01:14,0
82026,g23YJaunmEuvWm0RZUdoJA,GnFvPN1sCMbho2ItzuPemw,Awful. Sent food back. Won't order again.,2014-11-03 20:16:35,0
82053,8mkEEGJDSCHkCHHwiGYPWw,w67o_AhcSU_fjVOTlbquXg,"New ""XL"" 16 slice pizza is only a large. They rip you off nowadays. Dont give them your $$$",2014-03-23 01:28:02,0
82057,S_WcRJzmGBZEHrepE-BL6Q,hc_x57UHPd3752vQj-2Oxg,"Fresh, quick, delicious.  My favorite pizza place.",2014-09-07 19:08:38,0
82090,2VymtqG7F4As-tc5OWwcvg,D2AKQk8X-SjSRHc1jzISIg,owner is extremely rude! Avoid at all costs.,2017-07-04 17:56:28,0
82143,ZCKDtlxVqGYOpvJ7tYyhaQ,wKvvX7nls576gHPyzKgZ3w,"my favorite for pizza and a peach lemonade, make sure you call ahead for the wait list dinner time is crowded",2012-08-12 02:00:30,0
82160,oU3m1RvUHu9C9M7_HcZwhA,7xHbnGo4MXFkBm6gYSu_xg,So confused how you serve wings and salad.. but don't have ranch???,2016-03-13 01:39:50,0
82165,Px9AKl-fmR6aRC9a8TMn9w,ZYof0WYlilJ3pgWNSgmYKQ,Love their pizza. Yummers!,2012-01-13 18:57:01,0
82176,GQmU7HKuv0WduoEA7xWSLA,-7PX_FOoCwktlunImRyZdg,This Ricotta Pie is ridiculous .... The lower one on a gluten crust!,2015-08-09 00:57:01,0
82186,W6xXU6QvnIwPFlzwDL6JiQ,4xnVH2jTVwrsO88q_jHWWw,"Tonight may be my last pizza from this place. They delivered a cold, tough veggie works. Two slices and I'm not feeling so hot... Blaaaah. No bueno.",2012-10-19 03:16:50,0
82191,XFM4fN2fu1LV3xaiHn1rNQ,w4a6TuFWArSc29dB51rPNA,Worst service I've ever had.  Will never return.,2015-09-13 02:16:07,0
82210,MRJ-pk4gxhUCIIY2VRkRIA,t7tYRRfp7gz-nwX-gXic4w,Welcome to my Nightmare,2011-05-14 19:05:01,0
82218,Y3RSimypwcuA-6rptpRJdw,fMdnlYyN5EMhafyE3dGTFQ,"There's not much seating in the actual business, so we usually order online and have it delivered!",2014-02-24 02:48:40,0
82255,YYFNZQuQflk_rx9NooA3jg,X3-ZauIT8o2tcoBHjYUKFw,Delicious pizza. Try it! Lots of fresh toppings to choose from.,2016-08-21 22:55:29,0
82264,sTLqy-oY8Wrz608DruTilg,-Mm4YqCDM5CqSDDh7HI6Zw,Over priced and not very good. Inside is loud better to take out.,2018-01-12 17:21:52,0
82276,2VymtqG7F4As-tc5OWwcvg,o9pydbXW9aT7Hry_z8wbeQ,"Place is dirty and dank looking, owner is extremely rude! Avoid at all costs.",2017-07-04 14:53:05,0
82292,dTrNjX4awH91KSYkCPqk1Q,WtO8eoYmrc2_8kuXanug2Q,I recommend this location for quick lunches. 10 min or less lunch menu. Soup bar ( all you can eat)  the broccoli cheddar soup is delicious.,2012-11-27 17:16:55,0
82308,P1LkZQvEVQCweyAm6-eISA,CipRVpM7YzsE-9U9wf2YNQ,Great food and great atmosphere.,2016-07-29 23:01:38,0
82332,AE_SB5xmW_JyoWa4fUPhaA,CJvN2k3gjR7JspTx21icTQ,Great pizza Extra Large size! One slice came in a med size box!,2017-10-03 18:36:42,0
82334,HvQTaDSW7eeBT4t4ro2QTA,xly3K2HgsjvZs5Mu9kSFxg,"Calamari was very Tender,  best around",2012-10-27 23:48:56,0
82338,CwMGd0IQ0POlYrvViBqjLQ,a5l5JLVC0_lkz9QNOc5mHg,Poor service and dazed and confused employees makes this first visit a potential last visit.,2011-04-06 23:56:35,0
82369,YBbNemmB8wWbKGr6V3bCAA,zc0sUY7iWuJB93AHWKy_xw,"This is what you get on half off mondays, horrible!",2018-03-20 03:37:46,0
82381,k_YO7nMN9Hshw1yZ1ZuoPw,SsBi4mjcfsQJUMkyQlgg1Q,best pizza and even better service!,2014-12-07 04:25:14,0
82421,ZCKDtlxVqGYOpvJ7tYyhaQ,wKvvX7nls576gHPyzKgZ3w,Love the chipotle chicken pizza spicy but nice,2012-02-03 01:08:05,0
82427,pvP37bHMl1IYnAhkG5F1XQ,YQ0h5NTYgrBgOXf2VRYKVg,Great pizza! Friendly service.,2016-06-05 13:30:23,0
82433,Khbhzz1Y7nJ22H8PEbX36w,guGPP-3ZsXdLNjtZDnR7tw,"Great local place! Great wings and daily specials!
Always a good dining experience!",2016-09-03 19:53:25,0
82438,DSj-lk3c5uoziE6lA74j2Q,F44RugAixD4yauHlTGXGug,Rasberry ice tea is awesome!,2011-04-13 20:35:16,0
82458,-GCyBQ8WiIi2kdd5YnmRFQ,uE6hI5_i4QVq12xU99xtqA,10/10 would eat forever.,2018-09-30 17:34:26,0
82513,ovkQs9cvEH60zTQk843spw,GH_GGx54q-U_NZ_A3znakg,Just like I remember from 30 years ago. Awesome. Can't wait to go back.,2015-12-12 23:11:34,0
82523,iLwYEwgfZnmSHriT-LNm0Q,5x0yRV0ds9IN1ZIlo3XJ6g,Just make your own pizza don't order from them. Terrible experience,2018-01-07 01:16:32,0
82524,RiW5gqBzM97uSqhQA0p0Ow,NoF90rswXBHESSyDaWeKKA,"No wait, Bar style seating room guy in front of the brick oven pizza",2016-12-16 01:37:47,0
82543,XH5iKKUTqIs7vws70bQxVw,dVNclDVvN2nYnLkAccjeTA,"Inattentive staff, mediocre food. Will not be going back anytime soon.",2019-11-01 03:32:49,0
82546,Pw0O4vuJ5i0nF-U_N36WJg,F44RugAixD4yauHlTGXGug,Philly cheese authentic,2012-06-07 19:36:41,0
82547,gUSjKTigrVV7VKzhQlXtvg,mKT30qU_MlLj4Ps82JAZ8w,Prompt service and great pizza. Our server was on the mark.,2016-11-10 01:29:29,0
82568,g3P4N1LkDFC1yzref69AYg,HC7XYU669ZXbE1cChU5U0Q,"They catered my dtrs wedding for me and the food was 5 star.  Made me proud to serve such excellent food to the guests. The salads are fresh and healthy , as is all of the other ingredients. I would avoid the lemon chix though. Ive had it before and its not on par with the other foods.",2017-10-31 17:12:40,0
82582,B1ugurq3MtpMDsLzj_N4_A,8xrwjD-Udv7cm_emVcVo3A,Had a very good meatball sub. Tasty.,2014-10-10 18:21:42,0
82618,G821VyYNgG3B0dZr2UO8Uw,829Kv1uZJj5q8sr2G0mnvA,Always great pizza. Love the Philly cheesesteak pizza.,2019-11-22 03:08:29,0
82628,29BCc7vfe2QyB2BFPyPIeg,02E9r4BQzVrA76Bf7G-KMw,"Best pizza ever!  Chill atmosphere, decent drinks and crazy good pizza.",2016-01-16 23:32:35,0
82632,Px9AKl-fmR6aRC9a8TMn9w,ZYof0WYlilJ3pgWNSgmYKQ,Yummers.,2012-02-01 18:29:07,0
82635,uFvhlv8VduoVBGDXedT-eQ,7Lgle1Ue5f8TT64w3drPag,Good food. Fun,2012-01-22 15:14:56,0
82639,5NAdHDoMQ63PYn3CVFC5BQ,2HADvskBEVOatrQiHKUfew,The pizza and wraps are phenomenal!,2014-06-03 01:16:28,0
82656,A_sve6B8zfdUGOFYLjNg8g,3YyG6npW4_PbreY6lGwmYg,Best pizza I have ever had!,2014-03-01 20:30:40,0
82691,625ddPE_2vp6m6jsFyQ8EQ,3Cbl3_Lm1ahwxbBvq--rFg,"Excellent Meatball Calzone, good price and very friendly service",2016-03-27 00:08:02,0
82700,p4NSx2CnjOL1Z7YD3XiyBw,OXrFWgoz533T8tMRemkiww,Consistently good.,2012-06-17 22:11:17,0
82706,B5knO9ISOdBberDO2OM3ZA,0qsarzXaZau8REdE0rToxA,Best pizza in Cleveland!!,2014-01-03 01:59:49,0
82707,xOfUwumhFdn39OaweGtN-Q,F56TiSa71Tk4PIQ0HN8oag,everything ok,2015-06-17 01:07:15,0
82751,LCvkLxQSGZJ2EjYUTXWtVQ,7hlICFMky5fPFxeYRgg__w,Absolutely loved the experience and quality of food - excellent!!,2016-12-17 19:12:13,0
82779,Z4FB_Lo8HzKGYxeDPFhUwA,u8C8pRvaHXg3PgDrsUHJHQ,Best Chicago-style pizza in town,2010-12-31 18:44:59,0
82791,Noi8cqOebeZCUDjL10a3Zg,JbnNk6do3aHF3Kr1bX4HzQ,"Good food, bad service.",2014-01-05 06:50:39,0
82794,lJo8Sl2myaqlXE9_HAY2SQ,usFNFsaaHFxEbnBO4FaFHA,Lasagna.,2014-01-30 04:19:38,0
82814,zYzbfEjgkW2oGDNbfdSriQ,sMzNLdhJZGzYirIWt-fMAg,Best balls I have ever sunk my teeth into! Great service. Mohito was on point.,2016-08-07 02:23:03,0
82820,135bqQhGdQ-nocx04MkfkQ,TEXUVhF-G_v2Sxwqti8HQA,Great Spot for Chicago Style Food! Great service ! Always nice section to set in ! Fun for the family ! With My Family! John Mcguire and Sam Johnson,2018-04-24 23:54:14,0
82821,2OWCwiluGCOPKcBvKLuTzA,_ls-4oTpPixPOfxrwizrEA,I love the atmosphere and the food. Great place to jus hang.,2014-06-22 00:25:25,0
82837,mhZ8eTPtcKNISHvYnw0FNw,usFNFsaaHFxEbnBO4FaFHA,Best pizza ever!!!!! Lasagna was awesome too... Especially if you like Cincinnati chili... It definitely has a hint of that flavor.,2013-06-13 20:55:02,0
82864,oPj1zK62Ny4HMk1wEq5kbg,GnPXUkEvX5M0YR_PVGhWgg,By far the best pizza and they deliver!!,2016-01-29 00:48:23,0
82872,Bb1x-sojiOQN73hJKUbGrA,w4a6TuFWArSc29dB51rPNA,Love this place!,2012-08-16 21:05:53,0
82901,rtGT5eIeT9G78nb587qYCA,RMEzxhYfpnEsWlfozit_xw,Try the Mercy.. Deelish!,2012-02-27 00:26:32,0
82909,8H2c3fGdIGwf69vfw7lT-Q,aVBFKYoF0AHuusNssaQpJA,Pour that Frank's Red Hot all over your slice of mac n cheese pizza. Do it.,2017-04-08 02:13:55,0
82912,ngiNKMms25Cv4PPK14tqrQ,02E9r4BQzVrA76Bf7G-KMw,Fucking germy burnouts.  Me? I like my pizzas made by people who shower.,2013-07-21 05:20:33,0
82926,VRgchEWmQVa39VUYEQV79w,lK_iVjCur58if_XcbENGqg,Parking was a pain. But the smell is good.,2014-06-19 17:25:00,0
82943,8pWV4eQSupKxUw0gmPQUbQ,bT0VajAEHAE8s-EMk_w2YA,Great neighborhood place. Love their specials.,2016-01-27 00:52:18,0
82956,j72c8XdtMD5sA-t97OFZFg,7Lgle1Ue5f8TT64w3drPag,Deep dish pizza 1/2 price Monday if you eat in .   Best deal around  and the pie is Magnifique !,2015-12-29 02:05:25,0
82962,Ff1P4j4qoGmOAbptmLlsLw,2QvAgu0Jgoa_BzD7XP7Tqg,A pretty un-professional location. Try to give them at least double the time they estimate. I wouldn't recommend eating in.,2015-08-31 20:39:06,0
82979,YAIBKJcSHFEFfunaO9t4Lg,fiRbomFAAtfTYOTTtnDUcA,"Great beer selection - both bottle and draft! Excellent food, fun vibe!",2015-05-08 02:54:25,0
82983,R3fvExin4LbZ6cjs6JxjcQ,0qsarzXaZau8REdE0rToxA,Over 30 min late and still waiting,2017-09-08 16:19:20,0
82986,DB9kVj64Ka_OElvIcRPgyA,0qsarzXaZau8REdE0rToxA,Best Pizza Ever!,2017-01-14 16:25:08,0
82987,xuAof8K1xBJaivpw3zBMvw,aVBFKYoF0AHuusNssaQpJA,That mac and cheese pizza will knock your socks off. And they are open late!!!,2016-09-20 03:47:06,0
82996,qvVsERle-sO2YgnG0Hb1kw,0qsarzXaZau8REdE0rToxA,Pineapple + bacon deep dish combo is my favorite so far.,2013-06-05 18:26:15,0
82997,bcf59TsRNGot-2PdfUFpFA,F44RugAixD4yauHlTGXGug,Sandwiches the size of my face!,2012-09-14 23:48:28,0
82998,YoCa2OFEEB0Av_ZiIQAL_Q,CJvN2k3gjR7JspTx21icTQ,Best pizza in Cleveland.,2016-08-07 23:57:08,0
83004,AA8qIYQdKlieJCu_yFKG0A,277ETKOLg1XreTWL8hGlHw,Delicious. Meals were creative and fresh. Such a cute place. Will be back.,2018-03-17 22:38:22,0
83013,Xp9cktHJYvusEygkqce4lg,t7tYRRfp7gz-nwX-gXic4w,With my kiddos:),2012-07-07 18:20:06,0
83015,wNMnTY2D3hMTZSzSaU4EMw,yU7GLvB07AEGhsoCc9scQg,.with Ian and the hot boy Markie d,2013-07-19 00:46:56,0
83019,zzGUiwY-emOE0dkTRV0ztw,pSAoDrxX7Q5VRe-7gpDpOw,Great place.  Food good and beer is fantastic.  Service was great and very helpful,2018-05-22 13:54:00,0
83021,Cs1S5lYDO2IXbasHW98azg,FvXZcRB8bocNMDvFUnoWhg,I love this pizza!,2016-03-20 01:02:09,0
83025,4I75CfHLoj4dFwx4f7CoeQ,NoF90rswXBHESSyDaWeKKA,The Mediterranean pizza...delicious,2013-10-24 22:06:15,0
83037,juj6nZxQCgwLAfI4NH-S7A,Y-oPVMkxgEsve1sG2iDLXA,"Tiny pizza and way overpriced I will never go back
Crust is the place to go",2018-01-09 15:53:13,0
83038,VixHqsvDQjbn14cPFtfDlA,GH_GGx54q-U_NZ_A3znakg,Best pizza in the world right here!,2011-03-18 22:15:51,0
83041,OtMaG-HLeecKCK4QaB3nDQ,Iam7tYWhssw_rscSBkeRIQ,Definitely the best pizza in Pittsburgh! Service is friendly and quick.,2019-05-25 22:25:48,0
83044,jEJ-bBqibcj6Risb_1LbnQ,usFNFsaaHFxEbnBO4FaFHA,Great place for authentic Italian! Remember it's a BYOB spot.,2019-11-13 21:12:07,0
83060,2-91cA9kFPurn3zMAteBwQ,DIdvV0HZUMZWiYg4OXyGJg,Best Pizza in town.,2016-06-11 01:15:45,0
83062,IuZLmB-Ethso3Evt73ZVvw,gae9LAyt7Qvf_OgAkWASxA,Starved but with good friends,2011-06-03 23:47:03,0
83072,g8xHtOI2PhJ9muZXeZl0WA,7WAeeunp2p8sSq44_TMxtA,6.99 large 1 top carry out Monday and Tuesday. 9.99 any pizza wed,2012-01-31 00:58:10,0
83119,-8VQNzjHxZW-dlnq5QJp_A,ix-CkoFcqTX7hi62ZqGXJQ,"Awesome food, atmosphere and service.  This place is a real Jem!",2013-03-30 00:35:44,0
83122,GTH8YTVOQIXLQIVmVsaC6w,YWRn5UF4Fdxo59Vu__t_Fw,The best place where you can eat healthy and it tastes so good every thing.,2015-08-12 05:15:30,0
83130,mQbdInI0C7t-XCC2DIrCuQ,aVBFKYoF0AHuusNssaQpJA,Be sure to get a punchcard!,2016-04-04 00:25:50,0
83138,hXv4S6hyh34AchrOr5TBFQ,NoF90rswXBHESSyDaWeKKA,"This is an amazing place. The Bacon Candy, Proper house chips & Black & Gold pizza is to die for. Big thanks to master brick oven pizza maker Troy and server Lee for making our first dinner in Pittsburgh awesome.  Highy recommended.  After hearing about the carnivore pizza from Troy. We are planning to return for lunch to try it. Don't walk but run here before they get packed.",2014-09-05 01:19:36,0
83154,g5HVCHh7_QZhnkiKueaumw,RMEzxhYfpnEsWlfozit_xw,Very limited menu. We came for pub food and were offered pizza and a couple of sandwiches. However the black bean burger was great. The beer is terrific and worth the trip. Service was extremely slow.,2012-07-27 23:46:13,0
83159,k_YO7nMN9Hshw1yZ1ZuoPw,0vAHRd4Xlsdx3fHV8JCRBQ,My favorite place for slices!,2017-09-22 22:49:58,0
83167,WKD5HqlyK_JEWb8pqGZTrQ,NoF90rswXBHESSyDaWeKKA,Pizza is amazing and love the atmosphere!,2018-02-01 17:25:03,0
83182,k4AcDIRIKhwnw2CGxtGVEg,7LzhLKAwS7PHUvaPIW833A,Fine dining can be found here.... said absolutely no one ever.,2014-08-16 00:27:29,0
83184,TLYDTaD2l1n4uA02Dac4yQ,F4kjKxXXyn3e-BYVb1mWcg,We absolutely love their buffalo chicken salads.  Perfect every time,2017-01-27 00:37:53,0
83196,625cqIhD82K2HLVhjKrkTg,aVBFKYoF0AHuusNssaQpJA,Late night pizza!,2011-12-02 09:03:28,0
83214,r87bF1mUUbCqgtlZOQAgoA,Iam7tYWhssw_rscSBkeRIQ,Loved it although the pizza was really big,2015-08-23 03:44:31,0
83227,NDCKZKd9E3cv8yLIcHc5ng,finErFzbJa_sn1gBnz8G6Q,Great selection for vegetarians & vegans.,2014-08-16 22:04:43,0
83240,2wql6vxuZUIeI214i2Kf7Q,3NSeHqI4QrXx8Smw2j662w,Stopped in on the way back to MI. Food was very good. Service prompt and friendly delicious desserts. Definitely a place to return to.,2013-12-09 23:44:20,0
83251,GzDlY6ozeZwru8-yjeBKZQ,lTKfkTHuD0qRt6OaocI-pg,"Cocktail sauce, if made by Jenna, is as good as ANY I have ever had in hundreds of Louisiana seafood joints! Ask for it!",2012-07-26 01:23:24,0
83275,D4l-WmV09YYWBHDvjsRZjQ,KAzoP0Ed6ep7Udui2CubhQ,Best pizza pretty much ever.,2013-12-15 19:26:10,0
83282,M3gHZuM6SG3A4kEP0Kdqkg,pOhX1XjbBdPoO2Fyy8RGJg,Great,2018-03-10 21:38:14,0
83290,1I20WWKXKHBaafS3n1NYtQ,dTtMrvC0UoDV-3-8diJYLw,"Wouldn't usually consider a vegan pie, but thr toppings on the vegan destroyer will make you forget about meat and cheese",2013-07-23 02:26:36,0
83309,DDzs0zVelAStqGwm1j6U9A,YnvUFIZVvxsL5L4PEmWcUQ,3 words- pizza crust! Wings!,2013-10-20 21:28:20,0
83324,b8UuFwDmAXQhsWZt1hTnKw,HSHDulGXCD6yG1R-Doeofw,Always perfectly cooked! Delicious!,2015-08-03 01:50:12,0
83344,lweaUryYvOqIELRV4wByhQ,syK8j95vkxKeHmQ3xyKnPQ,Delivery was very fast . I've tasted better pizza coming from a microwave. No taste to it whatsoever. The cheesy breadsticks tasted more like biscuits from an oven with some cheese on it. The pizza tasted more like a pizza that you would buy at Save-A-Lot and throw it in the oven yourself. We just tried it out of a whim and we think it's the worst Pizza we've ever tasted. I won't even give them a second try.,2017-01-13 23:52:05,0
83354,VJX1i29BAgfXGP1R3SXlyQ,KLEq6wOySURxlZtgl88Ztg,Good service moderate price. Try the pizza did not like the pasta,2015-04-25 22:00:21,0
83366,6cLeIYMuPvErDS-v8Bce7g,0qsarzXaZau8REdE0rToxA,Sitting at the bar waiting for my pizza. The deep dish pizza can't be beat!,2011-02-27 00:57:01,0
83395,sG2Vuj_IgwgnQJ3fBouByg,ZUvAR3I1uhC27zQFcRXumw,"Love it, great place.",2019-04-10 04:28:56,0
83397,oibgwossrWM5WDgZvSAX7w,aVBFKYoF0AHuusNssaQpJA,Try the penne pasta pizza!,2014-03-16 23:57:52,0
83412,8hfOg_gM_Uk2SRC_2CqZuA,Eg_M8eeu9SDEdbP7iUmVbQ,Great sandwich!,2017-06-19 17:47:55,0
83434,eveGjNAsPcBOaaHDWgPY3w,Iam7tYWhssw_rscSBkeRIQ,Garbage!!!!!,2015-08-04 16:03:50,0
83447,zAQa2rbBV-8MyiKOXpptpw,IoPSrK19Xd9FG_Q0x_CcLQ,"New York style is awesome. Don't have it delivered, pick up for fresh hour pizza.",2013-05-25 11:30:00,0
83483,_XPK42ftZiQFnNrVh-KQVg,bftSQN9eaE5EQBe3ZztN8Q,Great Sicilian pizza. Take out or delivery only.,2016-08-18 17:06:51,0
83491,spMn59m7z_EypvhVZIlhwQ,Nqs4_gT6nKyeTOJ_rgu1mg,One of the best!  Nice people all around. Will go back again!,2016-01-18 01:43:52,0
83492,nJ-lshW3Gi4NryxWZpkgnA,v8qw502wtQEGpQfMhCVW9w,Love this place. Great food and love the trolley feel,2018-12-09 04:49:57,0
83494,oxYv-cyWtjhV3PkRSyicKQ,osaAof7PCiXg6GRdUjL6mQ,Not authentic,2015-03-28 15:55:04,0
83515,D1oasdxDpOD6rqspi_-2QQ,CAALCmefoLQtDvLEER4_6Q,Good service. But the worst Pizza I have ever had in my life. Tasteless!!!!,2017-06-17 23:58:30,0
83542,FJDtX7WaxcEzVmBQC-84Fg,gndb2XMDHYI5OEDvwEKwaQ,Don't order online since the prices are higher fir some crazy reason.   Better yet don't order their at all.,2018-03-23 00:51:18,0
83590,aALbJFdzg8FXF9dnLBLJ5w,w4a6TuFWArSc29dB51rPNA,Meh.  My pizza tasted stale and the service was terrible.   Saw our waitress twice.,2016-05-15 20:44:21,0
83599,T-qiGwhAjD0RqJBQTow49A,Xl6FT63CXaRSbj4Lq2b7Yg,Excellent pizza and wings. The Gionino's bread is amazing as well. Friendly service.,2015-02-07 19:19:51,0
83611,uxxZ1NBci0reGZGgR-8aQg,rXIDrS8Rz8r09vH4gjHfGQ,spotted goat!!!,2019-09-26 23:53:55,0
83626,KfUK3c_avp-xPtm2qRqSMQ,rhitftTt-4-zoByj1bVYMQ,Best pizza in the area!,2014-07-02 22:10:59,0
83629,fPZHL4wFyhw1cazFSt3Ucg,ss978X4omzcJjIeq6K-kag,Best p,2013-03-23 21:06:18,0
83636,wNMnTY2D3hMTZSzSaU4EMw,_T2Aa3Vf5t68PqqxvzoX0Q,Good grub...with Dolly,2013-08-14 17:10:54,0
83664,cnaejrQI9J5JpA05vNbFTw,YgO2v1VNtbPA7zgp0szJXA,"Breakfast, Pizza and Gourmet Coffee! Charge your phone right in the seats!",2016-02-08 22:57:31,0
83665,E2ZtchB6YbBIQ2QbY0CY_A,Nqs4_gT6nKyeTOJ_rgu1mg,We've been here several times before & always come back for the Veal Parmesan! Delish!!,2014-04-12 22:28:23,0
83671,5BJZI4x50ni34pbHrPOlDA,dTtMrvC0UoDV-3-8diJYLw,Delicious!,2013-06-01 19:57:08,0
83674,9VPfeNviWbfwE3P22PPqpw,RThuRlhMdowhtY8vITEIzQ,Best pizza in the Burgh!!,2017-07-01 16:25:26,0
83689,5Q-H-YChuZBSRoJWgJov2Q,SuMi4hxed5qk-M8IklFg8Q,Pork half cook.,2018-02-09 02:01:28,0
83692,ry-AkPEIk5ot4OjoahhoSg,ZliwQrjUnAosBLM8W_bsGQ,Great place for an intimate date!,2017-09-07 03:00:47,0
83710,CNHx-rN1KtC74M-uBTgU_A,_T2Aa3Vf5t68PqqxvzoX0Q,Amazing place! Meatball Stromboli and eggplant parm are to die for!,2015-10-28 21:42:19,0
83722,eQbKzaUl-yOgIX-U3IPJEg,ZUvAR3I1uhC27zQFcRXumw,"Decent bar, food and atmosphere.",2016-09-20 00:11:42,0
83728,TP10cp81UY1yvEhXC6G4tw,RMEzxhYfpnEsWlfozit_xw,Only had beer. The selection of beer was was good. Service was good.,2014-10-18 16:53:21,0
83732,YfgTrVfPK6Th2J6zQuF-UQ,Piw4Xr1wNyL4lgmwLZ2eTg,"I really like the pizza, my lady friend is crazy about the cinnastix.",2016-10-07 03:12:02,0
83748,lbz_YYnVTtPZr-XNtlv1fQ,rwKSKNRKXVERaltnjVltEA,The pizza is awesome!,2012-03-19 01:16:50,0
83752,hZEJi7bB583wVzqsagNbuw,adJc9AzAa-kM7PJFulokQQ,The owner is a fine looking dude!,2016-04-26 01:40:24,0
83754,ew2ETPj2CsWJwtzGfweI7Q,bOwvJUb8A9MekXsK_SrftQ,Be sure and bring cash! They do have an ATM onsite if you forget.,2015-08-21 23:13:10,0
83785,7NvljFISVB0_hMbSzcLmaw,C37hwsGUHn_3-il0ypeY-Q,Mickey burgers!,2012-03-18 18:08:54,0
83811,LNrtcdiEsy21MAkT-MCOZw,FvXZcRB8bocNMDvFUnoWhg,"Tried on a whim.    Glad I did. Will be back. Great, wood fired pizza!",2017-07-19 00:16:40,0
83813,ozbfQcbbAMXEsEZ0DkDH4A,aVBFKYoF0AHuusNssaQpJA,Mac and cheese pizza is LIFE. Sooooo good,2016-01-06 16:46:16,0
83842,VHtfjBS_FHZGfykVp6nLqQ,oxBIZ7SpJBN42aEyznfnAQ,Best pizza in the Nordonia area,2013-12-23 22:29:31,0
83847,ZBKIGc5A_l1GKn2J5wecSw,Zp2vJfHciG9IiXfmtH5Wdw,Good food that was fresh and made to order. Would definitely go back.,2016-04-20 04:29:39,0
83848,-I46h17mmoHcrcD9a7mE7g,jTlcLfsSDGnHcbjL1aD9Zw,"Gyro was great. Tasty meat, soft fresh pita & lots of crisp veggies.",2015-09-17 01:19:36,0
83853,Ks8hu6yQsrNGJ-Q8jvi3VQ,kXRG_PEpz8G-IUkS1efdMA,Don't order delivery from here on weekend.,2015-07-12 13:28:57,0
83907,21D8GYYY-NptvXhBb9x08Q,729grSa1Wsn-hfv7D5uOxg,Simply the best pizza around PERIOD!  You just can't beat the price.,2016-02-27 15:09:41,0
83910,z1dWMDS-gLd2R9YP8YMxYA,sMzNLdhJZGzYirIWt-fMAg,Use the No Wait app to cut your wait!,2016-03-15 03:34:41,0
83931,Tq43bk0VTVxFOasmAOC49A,Eg_M8eeu9SDEdbP7iUmVbQ,Beautiful place in a great neighborhood. Food was mixed but we had a lot of fun.,2017-08-16 19:24:21,0
83932,ecWcGtEH_-Ac72Qt3QPZ6w,VGKq16vCdPPHMoryy6XTHg,Excited for my dumplings!,2014-08-18 03:29:46,0
83949,hcHygShTQO7cd2QwKnWLuA,hSU3MbB9Yu8MlybxfmABeg,Excellent pizza & service!,2017-07-21 19:08:14,0
83957,6gSQrioTBNx5mu9Gs5r9dA,6kD0vTLj3oZJm7kXRSvfKw,Went to the new location. The food and service was outstanding.,2012-09-15 21:06:15,0
83979,2BXaTyy-Zbf0D0P4Ee4nDw,l_MAsRrpzf2sXPykr9DyxQ,"Best,reasonably priced NY style thin crust pizza on west side.",2016-05-27 22:16:00,0
84013,lm-HCD6vk19vWYdcGq1sgg,9xjAQ9VlK6e46xy_iLzXqg,Great homemade noodles,2014-02-09 00:00:06,0
84018,JKUmKbh_bV7SY4ds4a7sLw,Iam7tYWhssw_rscSBkeRIQ,Great Pizza!!!!!  The wings are pretty good. I only wish they delivered!,2017-07-30 20:48:50,0
84033,uGHa-Ri9Ew7KYsI--U5XfQ,gMPtAFyWjE_uama1OyDblw,So good!,2016-08-22 00:00:58,0
84065,cNlzJU4o6S4SU_39TCtsww,e8ndZ6RV5LzFWycIfUotvA,Good little local joint. Monday night quiet and good food. Check it out!!,2018-03-06 01:01:32,0
84066,4X0-3S7Ysszfkz82YWv4Vg,wcfMZkhEADT32i5TTPqWEg,To respond to above: it is residential. She works out of her home. Amazing pies. Best I've ever eaten.,2014-11-23 23:26:04,0
84081,KV7AYn88xhEVIa4GmDzXAw,mEnJaayTlrP1WYPBWNhkUg,Pizza was good but not out of this world. Fast delivery and good price.,2017-10-16 04:35:12,0
84121,YYFNZQuQflk_rx9NooA3jg,OXrFWgoz533T8tMRemkiww,Tried this one on Valentine's Day. Have been back a few times. Good food. Yummy pizza!,2016-05-17 23:30:26,0
84153,b7zWPM3MDi074PbSw9GSIA,WQhFa6FJ2MSGGpol7oRWLQ,Tried to dine tonight but they were closed at 8:25. A car load of people were also there. Bad. Really bad. Bet the owner wasn't there. This would have been our first time. It appears store hours have no meaning.,2013-07-31 02:08:42,0
84163,BsY6L1sRAssh7JlZ2KCWgg,qd7KHsn4B4q3CqNw-yxOWQ,Delicious pizza and garlic dippers at a great price!,2016-04-05 01:35:41,0
84167,c2NIdgp3hv0Y_W2Cx-URQg,C37hwsGUHn_3-il0ypeY-Q,Nice mix of micro-brews. Don't be put off by the dive exterior.,2015-03-28 20:59:08,0
84179,heqccWi1Fn-Apli9o8eVQw,FsDogwXYckKUgs5VUoPbJw,Broasted Chicken takes 30 minutes to prepare fresh.  Worth the wait.,2015-02-23 22:47:18,0
84235,ozbfQcbbAMXEsEZ0DkDH4A,KW5qy8mKBpgd2xL_5w7Mzg,Toppers sticks are where it's at!!! Love love love them to treat yourself,2015-07-28 20:18:23,0
